市区町村,種別,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
福岡県筑紫野市,住宅地,100,101.2424339,102.6122969,104.9378783,110.3376872,120.8505894,128.9264097,138.4676649,150.2707869,164.0012743,172.8416693
滋賀県野洲市,住宅地,100,101.1821366,102.2985989,103.7215412,105.0569177,106.4360771,106.2171629,107.2241681,108.6908932,110.5297723,113.3975482
福岡県朝倉市,商業地,100,97.54816112,96.32224168,95.62171629,95.44658494,95.44658494,95.09632224,96.49737303,99.47460595,102.9772329,106.3047285
山口県宇部市,商業地,100,97.16882209,95.21146452,94.05802167,93.07934289,92.38028661,91.47151346,90.87731562,90.73750437,90.94722125,91.64627753
兵庫県神戸市北区,住宅地,100,99.3127548,98.40419336,97.58881771,96.8491555,96.14443797,95.47466511,95.30576587,95.98136284,98.34595224,101.2463599
岡山県玉野市,商業地,100,98.28791055,96.78546471,95.42278127,94.26974144,93.18658281,92.13836478,91.29979036,90.32145353,89.4129979,88.53948288
岐阜県岐南町,住宅地,100,100.1746725,100.4366812,100.5240175,100.69869,101.2227074,100.4366812,100.9606987,102.0087336,103.3187773,104.3668122
福岡県粕屋町,住宅地,100,101.1347105,103.7241781,109.1358743,115.8277568,124.6144894,129.6479488,136.1652604,145.359325,155.9499564,167.5298225
大阪府岸和田市,工業地,100,100,100,100.8726003,101.7452007,102.617801,101.7452007,102.617801,103.4904014,105.5846422,109.4240838
香川県宇多津町,商業地,100,99.38971229,99.04097646,98.86660854,98.69224063,98.60505667,97.99476896,97.64603313,97.38448126,97.21011334,97.03574542
静岡県伊豆市,住宅地,100,97.10902125,94.56635319,92.30233368,90.07314525,87.84395681,85.33611982,82.65412748,80.73841867,79.17102055,77.77777778
新潟県燕市,商業地,100,98.01945796,96.10840862,94.23210563,92.5295344,91.31341209,90.16678249,89.22863099,88.3599722,87.59555247,87.2828353
山梨県中央市,商業地,100,98.78472222,98.61111111,98.61111111,98.61111111,98.61111111,98.61111111,98.61111111,98.61111111,98.78472222,99.13194444
愛知県瀬戸市,住宅地,100,100.6652876,101.3697098,102.8288701,104.181808,105.1713535,103.7513278,104.1426734,105.6577403,107.3125734,109.0904008
広島県呉市,住宅地,100,99.3418484,99.54821797,99.92749177,100.0446204,100.5298678,99.58726086,98.60561102,98.09247588,98.01439009,98.34904345
茨城県阿見町,商業地,100,98.27139153,96.80207433,95.33275713,94.29559205,93.34485739,92.48055315,91.70267934,91.27052723,91.09766638,91.1840968
大分県日田市,商業地,100,97.52873563,96.20689655,95.05747126,94.25287356,93.50574713,92.18390805,91.09195402,90.22988506,89.94252874,90
福岡県那珂川市,住宅地,100,100.7879833,102.2654519,107.0918493,112.9524748,120.3398178,121.3986703,125.4617089,131.6424526,138.7589264,146.58951
千葉県野田市,住宅地,100,99.44669864,98.37698266,96.66174843,94.17804008,92.19230296,89.84999385,88.11631624,89.41964835,93.05914177,95.37685971
秋田県秋田市,商業地,100,96.36166169,94.18046882,93.72793918,93.90895104,94.68730202,94.54249253,94.47913838,95.67381663,97.45678342,100.4253779
広島県廿日市市,工業地,100,99.48453608,99.14089347,98.79725086,98.45360825,98.45360825,98.45360825,98.62542955,98.79725086,99.31271478,100.3436426
埼玉県宮代町,住宅地,100,99.80703259,99.65694683,99.57118353,99.48542024,99.37821612,99.24957118,99.16380789,99.12092624,99.635506,99.87135506
岐阜県本巣市,商業地,100,98.45626072,96.91252144,95.71183533,94.51114923,93.13893654,90.90909091,89.02229846,87.30703259,85.9348199,85.07718696
埼玉県久喜市,住宅地,100,99.91083065,99.96570409,100.0960285,100.1920571,100.1234653,99.63646341,99.3483778,99.45126552,99.67761849,99.8559572
広島県広島市安佐北区,住宅地,100,99.59533074,99.51750973,99.91439689,100.5214008,101.2996109,101.4396887,101.8677043,102.3501946,102.8949416,103.5953307
岡山県岡山市東区,商業地,100,99.43019943,99.14529915,98.86039886,98.74643875,98.86039886,98.86039886,98.91737892,99.03133903,99.25925926,99.54415954
兵庫県明石市,工業地,100,100,100,100.6831768,101.4517506,102.2203245,102.7327071,103.7574722,105.2092229,108.0273271,111.528608
長崎県長崎市,住宅地,100,100.1349993,101.4588945,104.5129715,108.1212223,112.054889,112.582965,115.2310775,118.2400474,121.3875607,123.9357932
大阪府羽曳野市,工業地,100,99.48805461,99.14675768,98.80546075,99.82935154,101.0238908,101.1945392,102.0477816,103.2423208,105.2047782,107.5085324
和歌山県田辺市,住宅地,100,103.2409382,105.3731343,105.8422175,106.3539446,106.7803838,106.652452,106.5245203,106.3113006,106.7377399,107.249467
大阪府泉佐野市,住宅地,100,100.1521934,100.7520143,101.4682184,101.9516562,102.6768129,102.4261415,102.435094,102.7036705,103.0796777,104.0465533
岡山県早島町,商業地,100,100.3401361,100.6802721,101.3605442,102.5510204,104.0816327,105.4421769,106.462585,109.6938776,114.1156463,118.707483
福島県いわき市,商業地,100,102.8638682,104.7861907,105.9369687,107.166209,107.6500588,108.1339087,109.4285341,111.9262456,115.0647313,117.7324441
大阪府堺市美原区,工業地,100,100,100,100,100,100,100,101.6142736,104.8428207,109.6006797,114.0186916
兵庫県稲美町,住宅地,100,99.83050847,99.66101695,99.5480226,99.49152542,99.49152542,99.49152542,99.43502825,99.37853107,99.3220339,99.26553672
広島県庄原市,商業地,100,95.93220339,92.03389831,88.13559322,85.33898305,82.79661017,80.16949153,77.71186441,75.42372881,73.30508475,71.27118644
北海道札幌市清田区,商業地,100,100,100.8883249,103.3417936,103.8494078,107.0219966,109.3485618,118.0626058,135.2368866,152.072758,159.5177665
山梨県富士吉田市,商業地,100,98.64712514,98.0270575,97.57609921,97.18151071,96.89966178,95.82863585,95.82863585,95.82863585,96.05411499,96.56144307
福岡県太宰府市,住宅地,100,100.6147226,102.3359459,106.0396496,111.1264792,117.8423237,120.5932073,128.5077609,138.6045797,150.007684,159.0902105
栃木県宇都宮市,住宅地,100,100.1126761,100.4732394,100.8985915,101.5014085,102.1746479,102.3943662,103.0253521,103.8985915,104.9267606,106.0619718
新潟県新潟市西区,住宅地,100,99.77847322,99.62375611,99.91560885,100.7524878,101.5893667,101.5598298,101.7841696,102.3664686,103.4825416,102.79827
群馬県太田市,商業地,100,101.1811024,102.6152981,103.655793,104.6681665,105.6524184,105.2587177,105.0899888,105.2024747,105.8773903,107.0866142
静岡県島田市,住宅地,100,98.73488895,97.44166432,96.17655328,95.24880517,94.60219286,91.93140287,90.61006466,89.82288445,89.34495361,89.12004498
長野県茅野市,商業地,100,97.80775717,95.86846543,94.18212479,92.74873524,91.3153457,89.71332209,88.19561551,86.93086003,85.75042159,84.82293423
兵庫県三田市,住宅地,100,99.44744745,98.90690691,98.4024024,97.95795796,97.57357357,97.21321321,96.96096096,96.81681682,97.63363363,98.95495495
奈良県上牧町,住宅地,100,98.94484412,97.93764988,96.90647482,95.63549161,94.12470024,92.1822542,89.92805755,87.67386091,85.58752998,83.98081535
島根県益田市,商業地,100,95.98662207,93.97993311,92.80936455,91.30434783,90.13377926,88.9632107,87.12374582,84.61538462,82.77591973,80.10033445
奈良県川西町,住宅地,100,99.70748015,99.4985374,99.2478061,98.9970748,98.78813205,98.37024655,98.0777267,97.78520685,97.53447555,97.28374425
埼玉県松伏町,住宅地,100,99.22178988,98.72151195,98.16564758,97.72095609,97.10950528,96.49805447,95.94219011,95.94219011,96.66481379,97.55419678
岐阜県可児市,商業地,100,99.66685175,99.3337035,99.66685175,99.88895058,100.2776235,100,99.77790117,99.61132704,99.61132704,99.61132704
新潟県柏崎市,商業地,100,97.08576187,94.58784346,92.5062448,90.42464613,89.09242298,87.67693589,85.84512906,83.68026644,81.59866778,79.51706911
神奈川県愛川町,住宅地,100,98.50591409,96.90807221,95.4139863,93.85764681,91.82402988,89.56214982,88.1095663,87.57003528,88.31707823,89.14712596
青森県弘前市,商業地,100,98.43519882,98.10382916,97.90132548,97.80927835,97.9197349,96.39175258,95.32400589,94.77172312,94.53240059,93.86966127
愛媛県内子町,商業地,100,96.36363636,93.38842975,90.90909091,88.92561983,87.10743802,85.45454545,83.80165289,82.31404959,80.82644628,79.33884298
埼玉県本庄市,商業地,100,98.51321586,98.18281938,97.96255507,97.90748899,97.90748899,97.30176211,96.8061674,96.64096916,96.58590308,96.58590308
京都府久御山町,工業地,100,101.5951595,105.3905391,114.1364136,129.5929593,139.7139714,140.5390539,148.5148515,159.4059406,173.2673267,188.6688669
山形県東根市,商業地,100,100.1650165,100.330033,100.660066,100.990099,102.970297,104.950495,106.9306931,108.7458746,110.5610561,111.7161716
大阪府泉南市,商業地,100,100,100,100.0825083,100.330033,100.5775578,100.5775578,100.5775578,100.5775578,100.5775578,100.5775578
長崎県時津町,住宅地,100,100,101.5663644,102.9678483,105.2761748,107.8318219,108.573784,110.0577082,112.3660346,115.1690025,117.9719703
高知県香南市,商業地,100,99.17627677,98.43492586,97.8583196,97.36408567,96.86985173,95.79901153,95.05766063,94.48105437,93.90444811,93.32784185
大阪府貝塚市,住宅地,100,99.88132189,99.83567647,99.73525653,99.64396567,99.68048202,99.52528757,99.36096403,99.17838233,99.02318788,98.86799343
愛知県西尾市,住宅地,100,100.2808393,100.6994489,100.9431963,100.953794,100.8902077,99.18927512,98.55341246,98.94552777,99.63437897,100.2278508
新潟県三条市,商業地,100,96.71862182,93.68334701,90.89417555,88.51517637,86.54634947,84.41345365,82.19852338,79.8195242,77.60459393,75.38966366
大阪府富田林市,工業地,100,99.83633388,99.83633388,99.83633388,104.7463175,110.4746318,111.2929624,116.8576105,122.7495908,129.2962357,139.9345336
埼玉県杉戸町,商業地,100,99.83633388,99.67266776,99.50900164,99.34533552,99.18166939,98.85433715,98.69067103,98.52700491,98.52700491,98.52700491
山口県周南市,商業地,100,98.044895,96.94062274,96.3070239,96.1622013,96.14409848,95.89065894,95.81824765,96.39753802,97.57422158,99.11296162
茨城県古河市,商業地,100,99.86427796,99.75570033,99.75570033,99.80998914,99.86427796,99.61997828,99.61997828,100.1085776,100.7600434,102.1715527
和歌山県和歌山市,住宅地,100,99.31621546,98.78593358,98.30681924,97.86491767,97.516048,96.93925016,96.41361987,96.19034329,96.2833752,96.5950321
滋賀県長浜市,商業地,100,99.51269036,99.04568528,98.53807107,98.1319797,97.74619289,96.60913706,95.45177665,94.45685279,93.96954315,93.64467005
兵庫県朝来市,商業地,100,94.31818182,88.7987013,83.6038961,79.05844156,75.16233766,72.88961039,70.45454545,68.34415584,68.34415584,68.34415584
長野県飯田市,商業地,100,96.99918897,94.24168694,92.13300892,90.2676399,88.56447689,86.53690187,84.67153285,83.13057583,81.91403082,80.94079481
北海道札幌市手稲区,商業地,100,101.1707493,102.629683,103.8904899,105.1512968,111.7795389,116.2103746,125.0540346,138.79683,155.4574928,159.8162824
東京都瑞穂町,工業地,100,101.618123,102.7508091,106.7961165,110.0323625,116.5048544,116.5048544,119.4174757,128.3171521,138.1877023,148.8673139
愛知県一宮市,工業地,100,101.0517799,101.7799353,102.184466,102.5889968,103.1553398,102.2653722,103.236246,104.7734628,111.8932039,115.9385113
静岡県熱海市,住宅地,100,99.94606257,100.1078749,100.4314995,100.9169364,100.7551241,100.7551241,100.9169364,101.6720604,102.8586839,105.3398058
沖縄県西原町,住宅地,100,101.5533981,105.3074434,110.420712,117.7346278,125.5987055,128.2200647,132.5889968,139.2880259,148.7702265,159.7734628
千葉県大網白里市,商業地,100,100,100,100.6472492,103.5598706,106.7961165,109.223301,111.6504854,122.1682848,129.4498382,134.3042071
福井県小浜市,商業地,100,98.86731392,97.89644013,96.92556634,95.95469256,94.82200647,93.68932039,92.5566343,91.42394822,90.29126214,89.32038835
長野県塩尻市,商業地,100,99.35275081,99.35275081,99.35275081,99.35275081,99.35275081,99.02912621,98.70550162,98.54368932,98.38187702,98.38187702
愛知県武豊町,住宅地,100,99.38991566,98.20563431,97.20078952,96.48304324,95.80118428,94.45541001,93.71972008,93.77355105,94.32980441,94.92194509
長崎県諫早市,商業地,100,99.78471475,99.35414424,99.13885899,99.35414424,99.78471475,99.78471475,100.1076426,101.022605,102.6372443,104.8977395
青森県八戸市,商業地,100,98.5149314,97.62711864,97.36884584,97.38498789,97.49798224,97.17514124,96.93301049,96.61016949,96.43260694,96.48103309
埼玉県さいたま市見沼区,工業地,100,103.2258065,106.2903226,111.2903226,116.1290323,120.9677419,122.2580645,125.8064516,129.3548387,133.3870968,137.2580645
三重県尾鷲市,商業地,100,96.77419355,93.14516129,89.75806452,87.17741935,85.08064516,82.66129032,80.56451613,79.19354839,78.46774194,77.74193548
広島県廿日市市,住宅地,100,100.8827142,103.3773411,106.4914031,110.0230273,114.8833282,116.5013816,118.4364446,120.7813939,123.9330672,127.1169788
岐阜県高山市,住宅地,100,98.35748792,97.32689211,96.23188406,95.13687601,94.07407407,92.59259259,91.52979066,91.07890499,90.98228663,90.98228663
北海道札幌市白石区,住宅地,100,101.4068734,104.1436271,108.3712466,116.1755442,127.7804998,135.33282,147.5047246,166.0810527,182.7185553,192.0207181
北海道札幌市厚別区,住宅地,100,100.3657109,101.2068461,103.576653,110.9128145,123.2665301,130.7636044,142.1006437,159.9619661,172.8203628,178.6132241
千葉県四街道市,住宅地,100,99.48685055,99.01646355,98.79196066,98.85610434,99.42270686,99.70066282,100.1175968,101.1438957,102.6405816,105.4629036
高知県香美市,商業地,100,99.19871795,98.87820513,98.71794872,98.55769231,98.07692308,97.11538462,96.47435897,95.83333333,95.3525641,95.03205128
沖縄県名護市,商業地,100,99.89321943,99.89321943,99.89321943,100.9076348,103.1500267,102.9364656,102.7762947,102.7762947,103.6305392,107.0475174
岐阜県中津川市,商業地,100,99.91993595,99.75980785,99.6797438,99.6797438,99.59967974,99.11929544,99.11929544,99.11929544,99.11929544,99.11929544
北海道札幌市東区,住宅地,100,102.4073285,106.1088624,109.7518108,114.7635279,123.0879847,128.8240307,141.6915211,163.7835535,178.6482744,184.4162761
香川県観音寺市,商業地,100,97.76357827,96.32587859,95.20766773,94.08945687,93.29073482,92.01277955,90.73482428,89.45686901,88.65814696,88.17891374
愛媛県八幡浜市,住宅地,100,95.1569984,91.05907398,88.66418308,86.85470995,85.31133582,83.92762108,82.70356573,81.47951038,80.30867483,79.19105907
栃木県小山市,商業地,100,99.57424162,99.33475253,99.41458222,99.57424162,99.9467802,99.52102182,99.68068121,100.2128792,101.2506652,102.8206493
奈良県三郷町,住宅地,100,97.36632083,94.45331205,91.50039904,88.46767757,86.27294493,83.9584996,82.72146848,81.60415004,80.4868316,79.36951317
千葉県千葉市美浜区,工業地,100,101.8617021,103.7234043,105.6382979,107.5531915,109.5212766,110.9042553,116.2234043,122.1276596,134.5744681,154.2553191
石川県野々市市,住宅地,100,101.8202503,103.4129693,105.3469852,109.2150171,116.2684869,118.7713311,122.7531286,127.9863481,133.7883959,138.9078498
愛知県岩倉市,工業地,100,100.7961783,101.910828,102.5477707,103.0254777,103.5031847,101.910828,102.7070064,103.5031847,104.2993631,105.0955414
鹿児島県薩摩川内市,商業地,100,98.21144674,96.58187599,95.42925278,93.52146264,91.97138315,90.38155803,89.22893482,87.87758347,86.88394277,86.00953895
愛媛県砥部町,住宅地,100,99.20571882,98.25258141,97.37887212,96.58459095,95.79030977,94.99602859,94.20174742,93.48689436,93.01032566,92.85146942
山口県防府市,商業地,100,97.87950852,96.94807769,96.6706302,96.63099485,96.78953627,96.78953627,96.86880698,97.34443123,97.99841459,99.06856916
群馬県沼田市,商業地,100,97.93977813,97.1473851,96.83042789,96.83042789,96.83042789,96.67194929,96.35499208,96.03803487,95.72107765,95.40412044
大阪府柏原市,工業地,100,99.84202212,99.76303318,100,101.1058452,102.1327014,102.1327014,102.1327014,103.5545024,105.371248,107.7409163
京都府綾部市,商業地,100,96.8503937,93.85826772,91.81102362,91.18110236,91.18110236,91.18110236,91.18110236,91.18110236,91.18110236,91.18110236
愛知県弥富市,住宅地,100,100.0590435,100.3345798,100.5313915,100.9053336,101.2595946,100.0787247,99.92127534,100.9840583,102.4798268,103.2080299
三重県鈴鹿市,商業地,100,97.98376538,96.46504321,95.52238806,95.15579995,94.97250589,94.2916994,94.13459021,94.31788426,95.02487562,95.9413459
